touchpoint_id,customer_id,region,touchpoint_date,touchpoint_type,channel,journey_stage,session_duration_min,converted,campaign
TP00019143,GM02372,North America,2023-06-17,Ad Click,Online,Awareness,8.6,0,Back to School
TP00019144,GM02372,North America,2023-05-15,Website Visit,Mobile App,Consideration,34.1,0,Black Friday
TP00019145,GM02372,North America,2023-06-11,Support Call,Mobile App,Retention,35.3,0,Spring Sale
TP00019146,GM02372,North America,2022-04-04,Social Media,Mobile App,Advocacy,0.2,0,Loyalty Push
TP00019147,GM02372,North America,2023-10-24,App Session,Online,Awareness,4.9,0,Back to School
TP00019148,GM02372,North America,2023-05-14,Support Call,In-Store,Awareness,1.1,0,Referral
TP00019149,GM02372,North America,2024-02-26,Social Media,Mobile App,Awareness,14.4,0,Loyalty Push
TP00019150,GM02372,North America,2022-04-06,Social Media,In-Store,Advocacy,0.8,0,Spring Sale
TP00019151,GM02372,North America,2024-04-11,Store Visit,Online,Purchase,6.6,0,Organic
TP00019152,GM02372,North America,2023-02-01,Ad Click,Online,Purchase,7.3,0,Referral
TP00019153,GM02372,North America,2022-09-06,Email Open,In-Store,Retention,3.5,0,Referral
TP00019154,GM02372,North America,2022-11-25,Ad Click,Online,Awareness,6.8,0,Back to School
TP00019155,GM02373,North America,2023-05-18,Email Open,Online,Purchase,2.6,0,Black Friday
TP00019156,GM02373,North America,2022-09-04,Email Open,Mobile App,Consideration,10.0,0,Black Friday
TP00019157,GM02373,North America,2022-08-13,Social Media,In-Store,Awareness,2.5,1,Referral
TP00019158,GM02373,North America,2024-01-21,Social Media,In-Store,Retention,6.7,1,Referral
TP00019159,GM02373,North America,2022-03-05,Store Visit,In-Store,Awareness,7.8,0,Organic
TP00019160,GM02373,North America,2024-04-29,Search,Online,Consideration,63.0,0,Back to School
TP00019161,GM02374,MENA,2024-02-28,App Session,Online,Advocacy,21.5,0,Organic
TP00019162,GM02374,MENA,2022-09-30,Store Visit,In-Store,Purchase,1.8,0,Loyalty Push
TP00019163,GM02374,MENA,2024-05-06,Store Visit,Online,Advocacy,1.5,0,Organic
TP00019164,GM02374,MENA,2023-04-21,App Session,Mobile App,Retention,0.6,0,Loyalty Push
TP00019165,GM02374,MENA,2024-05-29,Social Media,Online,Purchase,6.0,1,Black Friday
TP00019166,GM02374,MENA,2022-03-04,Support Call,Call Center,Awareness,2.6,0,Loyalty Push
TP00019167,GM02375,North America,2023-09-01,Search,In-Store,Advocacy,19.0,1,Organic
TP00019168,GM02375,North America,2023-02-13,Ad Click,In-Store,Retention,6.4,0,Black Friday
TP00019169,GM02375,North America,2022-05-05,Ad Click,Online,Consideration,4.4,0,Black Friday
TP00019170,GM02375,North America,2023-12-01,Website Visit,In-Store,Purchase,1.7,1,Back to School
TP00019171,GM02375,North America,2023-04-24,Email Open,Online,Retention,14.1,1,Back to School
TP00019172,GM02375,North America,2024-01-28,Email Open,Online,Awareness,23.9,0,Loyalty Push
TP00019173,GM02375,North America,2023-10-20,Search,Online,Purchase,16.9,0,Loyalty Push
TP00019174,GM02375,North America,2023-01-23,Social Media,Online,Advocacy,2.1,0,Loyalty Push
TP00019175,GM02375,North America,2022-03-12,Store Visit,Call Center,Retention,14.8,0,Organic
TP00019176,GM02375,North America,2024-02-27,Store Visit,Online,Consideration,33.0,0,Back to School
TP00019177,GM02375,North America,2024-03-19,App Session,In-Store,Consideration,4.3,1,Referral
TP00019178,GM02375,North America,2023-02-18,Support Call,Mobile App,Consideration,3.4,0,Organic
TP00019179,GM02376,Europe,2022-01-25,App Session,In-Store,Retention,10.9,0,Loyalty Push
TP00019180,GM02376,Europe,2022-05-09,Search,Mobile App,Awareness,32.9,0,Loyalty Push
TP00019181,GM02376,Europe,2023-04-12,Social Media,In-Store,Purchase,2.2,0,Organic
TP00019182,GM02376,Europe,2022-03-21,Social Media,Online,Retention,0.4,0,Black Friday
TP00019183,GM02377,Europe,2023-03-01,Search,Mobile App,Awareness,9.2,0,Organic
TP00019184,GM02377,Europe,2023-01-09,App Session,Online,Retention,6.6,0,Black Friday
TP00019185,GM02377,Europe,2024-03-16,Email Open,Mobile App,Purchase,6.5,1,Referral
TP00019186,GM02377,Europe,2024-03-03,Website Visit,Online,Consideration,14.4,0,Referral
TP00019187,GM02377,Europe,2022-02-21,App Session,In-Store,Retention,0.4,0,Referral
TP00019188,GM02377,Europe,2022-06-25,Search,In-Store,Consideration,2.3,0,Black Friday
TP00019189,GM02378,North America,2023-08-20,Support Call,Call Center,Retention,1.0,0,Back to School
TP00019190,GM02378,North America,2023-02-08,Support Call,Online,Awareness,10.5,0,Black Friday
TP00019191,GM02378,North America,2022-09-25,App Session,Online,Consideration,13.4,0,Organic
TP00019192,GM02378,North America,2022-06-30,Support Call,Mobile App,Awareness,3.9,0,Organic
TP00019193,GM02378,North America,2023-10-24,Ad Click,Mobile App,Consideration,0.5,0,Back to School
TP00019194,GM02379,MENA,2022-08-16,Support Call,In-Store,Purchase,2.9,1,Organic
TP00019195,GM02379,MENA,2023-09-10,Search,In-Store,Purchase,5.6,1,Organic
TP00019196,GM02379,MENA,2022-04-13,Search,Online,Retention,24.8,0,Referral
TP00019197,GM02379,MENA,2022-12-12,Ad Click,Mobile App,Retention,2.1,0,Referral
TP00019198,GM02379,MENA,2022-10-18,Social Media,In-Store,Purchase,11.5,0,Back to School
TP00019199,GM02379,MENA,2022-08-06,Email Open,In-Store,Advocacy,13.8,0,Referral
TP00019200,GM02379,MENA,2024-05-16,App Session,Call Center,Retention,4.4,0,Referral
TP00019201,GM02379,MENA,2024-02-06,Support Call,In-Store,Advocacy,3.0,0,Black Friday
TP00019202,GM02380,North America,2022-06-22,Store Visit,Online,Purchase,35.4,1,Back to School
TP00019203,GM02380,North America,2022-11-12,Ad Click,Online,Purchase,7.0,0,Organic
TP00019204,GM02380,North America,2024-01-20,Support Call,In-Store,Retention,2.9,0,Spring Sale
TP00019205,GM02380,North America,2023-02-01,Support Call,In-Store,Consideration,0.2,0,Spring Sale
TP00019206,GM02380,North America,2023-04-03,Support Call,Mobile App,Awareness,1.9,1,Back to School
TP00019207,GM02380,North America,2022-12-04,Support Call,Online,Consideration,7.8,0,Black Friday
TP00019208,GM02380,North America,2023-03-06,Social Media,Mobile App,Awareness,10.1,0,Organic
TP00019209,GM02380,North America,2024-04-15,Social Media,In-Store,Retention,9.4,0,Organic
TP00019210,GM02380,North America,2024-01-01,Email Open,Call Center,Retention,15.5,0,Black Friday
TP00019211,GM02380,North America,2024-04-16,Email Open,Online,Purchase,6.5,0,Black Friday
TP00019212,GM02380,North America,2022-08-24,Ad Click,In-Store,Purchase,16.2,0,Referral
TP00019213,GM02380,North America,2023-10-01,Ad Click,Online,Consideration,7.0,0,Black Friday
TP00019214,GM02380,North America,2023-08-13,Website Visit,Online,Retention,17.2,0,Black Friday
TP00019215,GM02381,North America,2022-07-04,Website Visit,Mobile App,Purchase,21.3,0,Loyalty Push
TP00019216,GM02381,North America,2022-11-07,Website Visit,Online,Purchase,8.1,0,Back to School
TP00019217,GM02381,North America,2022-12-22,Email Open,Mobile App,Consideration,4.2,0,Spring Sale
TP00019218,GM02381,North America,2023-03-07,Website Visit,In-Store,Advocacy,14.5,0,Referral
TP00019219,GM02381,North America,2023-06-14,Website Visit,Mobile App,Awareness,8.3,0,Black Friday
TP00019220,GM02381,North America,2024-03-26,Ad Click,In-Store,Consideration,0.9,0,Loyalty Push
TP00019221,GM02381,North America,2023-04-16,Email Open,In-Store,Purchase,7.7,0,Spring Sale
TP00019222,GM02381,North America,2022-01-09,Support Call,In-Store,Advocacy,15.4,0,Loyalty Push
TP00019223,GM02382,Southeast Asia,2022-11-16,Ad Click,Online,Purchase,7.7,0,Organic
TP00019224,GM02382,Southeast Asia,2022-03-03,Social Media,Call Center,Awareness,11.4,1,Black Friday
TP00019225,GM02382,Southeast Asia,2022-09-29,Store Visit,Mobile App,Awareness,1.3,0,Organic
TP00019226,GM02382,Southeast Asia,2023-08-30,Store Visit,Mobile App,Awareness,6.3,0,Loyalty Push
TP00019227,GM02382,Southeast Asia,2023-01-30,App Session,Mobile App,Retention,1.5,0,Organic
TP00019228,GM02382,Southeast Asia,2023-04-04,Support Call,Mobile App,Awareness,7.0,0,Loyalty Push
TP00019229,GM02382,Southeast Asia,2022-04-01,App Session,Online,Purchase,2.2,1,Black Friday
TP00019230,GM02382,Southeast Asia,2023-09-06,Store Visit,Online,Consideration,0.7,0,Referral
TP00019231,GM02382,Southeast Asia,2023-10-08,Ad Click,Mobile App,Advocacy,0.0,0,Back to School
TP00019232,GM02382,Southeast Asia,2023-04-20,Website Visit,Online,Awareness,12.8,0,Organic
TP00019233,GM02383,Southeast Asia,2024-05-08,Search,In-Store,Retention,17.1,0,Organic
TP00019234,GM02383,Southeast Asia,2023-01-05,Support Call,Online,Purchase,0.4,0,Referral
TP00019235,GM02383,Southeast Asia,2024-06-14,Email Open,Mobile App,Consideration,23.2,1,Black Friday
TP00019236,GM02383,Southeast Asia,2022-07-18,Ad Click,In-Store,Purchase,0.4,1,Referral
TP00019237,GM02384,MENA,2022-08-24,Website Visit,In-Store,Purchase,0.8,0,Organic
TP00019238,GM02384,MENA,2022-07-07,Store Visit,In-Store,Retention,7.5,0,Loyalty Push
TP00019239,GM02384,MENA,2023-07-07,Website Visit,In-Store,Awareness,24.6,0,Loyalty Push
TP00019240,GM02384,MENA,2022-07-05,App Session,Online,Consideration,0.5,0,Loyalty Push
TP00019241,GM02384,MENA,2022-01-22,Social Media,In-Store,Awareness,6.3,0,Organic
TP00019242,GM02384,MENA,2023-07-25,Search,Call Center,Consideration,0.9,0,Organic
TP00019243,GM02384,MENA,2022-06-28,App Session,Online,Purchase,18.5,0,Loyalty Push
TP00019244,GM02384,MENA,2022-10-12,Search,Online,Consideration,0.8,0,Referral
TP00019245,GM02385,Europe,2024-06-01,Support Call,Online,Purchase,11.9,0,Spring Sale
TP00019246,GM02385,Europe,2023-10-13,Social Media,Mobile App,Advocacy,2.1,0,Organic
TP00019247,GM02385,Europe,2023-09-19,Website Visit,Online,Purchase,28.5,0,Spring Sale
TP00019248,GM02385,Europe,2024-01-08,Store Visit,In-Store,Retention,0.5,0,Spring Sale
TP00019249,GM02385,Europe,2023-09-22,Ad Click,Online,Consideration,13.4,0,Organic
TP00019250,GM02385,Europe,2022-08-12,Search,Mobile App,Awareness,0.6,0,Back to School
TP00019251,GM02385,Europe,2023-08-26,Ad Click,Mobile App,Advocacy,5.8,1,Organic
TP00019252,GM02386,North America,2023-11-30,Store Visit,Mobile App,Retention,11.2,0,Organic
TP00019253,GM02386,North America,2022-02-06,Website Visit,Mobile App,Awareness,12.4,0,Spring Sale
TP00019254,GM02386,North America,2024-04-07,Ad Click,Mobile App,Consideration,13.7,0,Referral
TP00019255,GM02386,North America,2022-06-24,App Session,In-Store,Consideration,4.0,0,Organic
TP00019256,GM02386,North America,2022-05-14,Ad Click,Mobile App,Retention,13.1,0,Black Friday
TP00019257,GM02386,North America,2022-10-10,Website Visit,Call Center,Consideration,3.1,0,Black Friday
TP00019258,GM02386,North America,2022-12-19,App Session,Mobile App,Awareness,5.5,0,Loyalty Push
TP00019259,GM02386,North America,2024-05-22,Ad Click,Online,Consideration,1.1,0,Loyalty Push
TP00019260,GM02386,North America,2023-09-28,Store Visit,Online,Advocacy,3.7,0,Loyalty Push
TP00019261,GM02386,North America,2022-07-15,Store Visit,In-Store,Consideration,2.0,0,Back to School
TP00019262,GM02387,MENA,2024-01-22,App Session,Online,Consideration,8.8,0,Black Friday
TP00019263,GM02387,MENA,2022-01-08,Website Visit,Online,Consideration,9.7,0,Loyalty Push
TP00019264,GM02387,MENA,2023-02-04,Store Visit,Mobile App,Consideration,6.7,0,Referral
TP00019265,GM02387,MENA,2022-05-12,Website Visit,In-Store,Awareness,9.2,0,Spring Sale
TP00019266,GM02387,MENA,2023-08-18,Support Call,Online,Retention,16.7,0,Spring Sale
TP00019267,GM02387,MENA,2022-12-23,App Session,Mobile App,Retention,0.4,0,Spring Sale
TP00019268,GM02387,MENA,2022-06-21,Social Media,In-Store,Retention,3.6,0,Black Friday
TP00019269,GM02387,MENA,2023-05-05,Store Visit,Call Center,Consideration,6.3,0,Back to School
TP00019270,GM02387,MENA,2024-01-14,Ad Click,Mobile App,Consideration,10.9,0,Organic
TP00019271,GM02387,MENA,2023-06-08,Support Call,Online,Consideration,16.1,0,Spring Sale
TP00019272,GM02387,MENA,2023-05-08,Search,Mobile App,Purchase,1.0,0,Spring Sale
TP00019273,GM02387,MENA,2024-03-21,App Session,Online,Retention,7.3,1,Organic
TP00019274,GM02387,MENA,2022-12-08,Ad Click,Online,Consideration,6.8,0,Spring Sale
TP00019275,GM02388,North America,2022-10-13,Ad Click,Mobile App,Retention,0.8,0,Referral
TP00019276,GM02388,North America,2024-03-07,Website Visit,Mobile App,Advocacy,12.2,1,Loyalty Push
TP00019277,GM02388,North America,2022-12-26,Email Open,In-Store,Awareness,12.3,0,Back to School
TP00019278,GM02388,North America,2022-02-27,Store Visit,Online,Consideration,8.0,0,Organic
TP00019279,GM02388,North America,2024-06-04,Website Visit,In-Store,Purchase,4.1,0,Back to School
TP00019280,GM02388,North America,2024-02-21,Website Visit,Online,Awareness,20.4,0,Spring Sale
TP00019281,GM02388,North America,2023-09-06,Email Open,Mobile App,Awareness,6.5,0,Referral
TP00019282,GM02388,North America,2022-02-18,Support Call,In-Store,Purchase,1.1,0,Spring Sale
TP00019283,GM02388,North America,2024-01-14,Ad Click,Mobile App,Awareness,1.2,0,Loyalty Push
TP00019284,GM02388,North America,2023-07-21,Search,Online,Retention,4.4,0,Organic
TP00019285,GM02388,North America,2022-10-19,Email Open,Online,Awareness,8.2,0,Black Friday
TP00019286,GM02388,North America,2023-10-15,App Session,Mobile App,Retention,30.0,0,Referral
TP00019287,GM02389,North America,2023-06-15,Search,Mobile App,Consideration,29.2,0,Loyalty Push
TP00019288,GM02389,North America,2022-02-01,Store Visit,Mobile App,Awareness,7.8,0,Loyalty Push
TP00019289,GM02389,North America,2022-04-29,Website Visit,In-Store,Retention,2.4,1,Organic
TP00019290,GM02389,North America,2022-04-06,Website Visit,Online,Awareness,4.4,0,Black Friday
TP00019291,GM02389,North America,2022-07-22,Website Visit,In-Store,Consideration,16.1,0,Organic
TP00019292,GM02389,North America,2023-01-13,Website Visit,Call Center,Consideration,11.2,0,Black Friday
TP00019293,GM02389,North America,2023-08-01,Social Media,Mobile App,Purchase,20.8,0,Spring Sale
TP00019294,GM02389,North America,2022-06-25,Ad Click,Online,Purchase,4.5,0,Black Friday
TP00019295,GM02389,North America,2023-06-01,Email Open,In-Store,Advocacy,1.0,0,Loyalty Push
TP00019296,GM02389,North America,2023-12-12,Store Visit,Online,Awareness,29.2,0,Back to School
TP00019297,GM02390,North America,2022-08-11,Website Visit,Online,Awareness,16.9,0,Organic
TP00019298,GM02390,North America,2022-09-03,App Session,Mobile App,Consideration,2.6,0,Black Friday
TP00019299,GM02390,North America,2023-04-13,Store Visit,Mobile App,Consideration,10.6,1,Black Friday
TP00019300,GM02390,North America,2022-12-10,Email Open,In-Store,Awareness,4.4,0,Spring Sale
TP00019301,GM02390,North America,2022-11-19,Ad Click,Mobile App,Advocacy,1.2,0,Referral
TP00019302,GM02391,MENA,2023-03-15,Ad Click,In-Store,Purchase,5.6,0,Black Friday
TP00019303,GM02391,MENA,2024-02-25,Email Open,In-Store,Awareness,6.8,0,Loyalty Push
TP00019304,GM02391,MENA,2023-08-24,Website Visit,In-Store,Retention,0.2,0,Black Friday
TP00019305,GM02391,MENA,2022-10-30,Ad Click,In-Store,Advocacy,3.9,0,Back to School
TP00019306,GM02391,MENA,2023-07-27,Search,In-Store,Purchase,4.6,0,Spring Sale
TP00019307,GM02391,MENA,2022-09-26,Search,Online,Consideration,4.1,0,Organic
TP00019308,GM02391,MENA,2024-05-31,App Session,In-Store,Purchase,15.4,0,Black Friday
TP00019309,GM02391,MENA,2024-04-24,Email Open,In-Store,Consideration,8.1,0,Back to School
TP00019310,GM02391,MENA,2022-06-19,Search,Online,Awareness,2.5,0,Organic
TP00019311,GM02391,MENA,2023-07-21,Store Visit,In-Store,Purchase,12.5,0,Referral
TP00019312,GM02391,MENA,2022-02-07,Ad Click,Online,Retention,10.2,0,Loyalty Push
TP00019313,GM02391,MENA,2022-02-12,App Session,Mobile App,Advocacy,1.9,0,Referral
TP00019314,GM02392,Europe,2023-05-22,Store Visit,Online,Purchase,1.5,0,Organic
TP00019315,GM02392,Europe,2023-08-03,Social Media,In-Store,Retention,1.0,0,Loyalty Push
TP00019316,GM02392,Europe,2023-07-28,App Session,Online,Retention,2.9,0,Organic
TP00019317,GM02392,Europe,2023-11-12,Support Call,Mobile App,Consideration,10.5,0,Black Friday
TP00019318,GM02392,Europe,2023-01-16,App Session,Online,Advocacy,0.5,0,Organic
TP00019319,GM02392,Europe,2022-09-20,Social Media,In-Store,Retention,14.5,0,Referral
TP00019320,GM02392,Europe,2023-12-17,App Session,Online,Advocacy,27.1,0,Organic
TP00019321,GM02392,Europe,2023-09-23,Website Visit,Mobile App,Consideration,22.7,0,Loyalty Push
TP00019322,GM02392,Europe,2022-07-16,Email Open,In-Store,Retention,0.1,0,Referral
TP00019323,GM02392,Europe,2022-06-22,Social Media,In-Store,Awareness,11.8,0,Black Friday
TP00019324,GM02392,Europe,2024-02-01,Store Visit,Online,Awareness,15.0,0,Black Friday
TP00019325,GM02392,Europe,2023-05-30,Email Open,Online,Retention,14.0,1,Referral
TP00019326,GM02392,Europe,2022-11-15,Store Visit,Mobile App,Consideration,3.6,0,Black Friday
TP00019327,GM02392,Europe,2023-06-07,Social Media,Online,Purchase,2.6,0,Spring Sale
TP00019328,GM02393,MENA,2022-12-24,Social Media,Online,Advocacy,6.3,0,Spring Sale
TP00019329,GM02393,MENA,2023-09-01,Email Open,Online,Consideration,18.3,0,Spring Sale
TP00019330,GM02394,Europe,2022-08-10,Email Open,Online,Purchase,6.0,0,Black Friday
TP00019331,GM02394,Europe,2023-10-09,Support Call,In-Store,Awareness,8.0,0,Black Friday
TP00019332,GM02394,Europe,2023-03-24,Social Media,In-Store,Consideration,10.3,0,Spring Sale
TP00019333,GM02394,Europe,2022-09-22,Store Visit,Online,Awareness,28.2,0,Back to School
TP00019334,GM02394,Europe,2023-04-14,Ad Click,Online,Purchase,1.1,0,Loyalty Push
TP00019335,GM02394,Europe,2023-11-09,Website Visit,Mobile App,Awareness,6.3,0,Spring Sale
TP00019336,GM02394,Europe,2023-10-24,Store Visit,Mobile App,Retention,5.3,0,Back to School
TP00019337,GM02394,Europe,2022-05-14,Ad Click,Online,Awareness,1.6,0,Organic
TP00019338,GM02394,Europe,2024-06-12,Website Visit,Online,Consideration,1.2,0,Loyalty Push
TP00019339,GM02394,Europe,2023-01-11,Social Media,Online,Purchase,18.2,0,Back to School
TP00019340,GM02394,Europe,2022-08-07,Social Media,Online,Consideration,0.7,1,Referral
TP00019341,GM02394,Europe,2022-09-02,Social Media,Online,Consideration,3.4,0,Organic
TP00019342,GM02394,Europe,2022-10-23,Store Visit,Online,Purchase,14.9,0,Loyalty Push
TP00019343,GM02395,Southeast Asia,2023-11-19,Ad Click,In-Store,Purchase,39.0,0,Spring Sale
TP00019344,GM02395,Southeast Asia,2024-04-24,Social Media,In-Store,Purchase,35.9,0,Spring Sale
TP00019345,GM02396,Europe,2023-12-20,Support Call,Online,Awareness,2.3,0,Spring Sale
TP00019346,GM02396,Europe,2022-07-09,Support Call,Call Center,Consideration,0.4,1,Back to School
TP00019347,GM02396,Europe,2023-05-27,Email Open,Mobile App,Awareness,1.2,0,Spring Sale
TP00019348,GM02396,Europe,2024-02-07,Social Media,Call Center,Awareness,0.5,0,Back to School
TP00019349,GM02396,Europe,2024-01-05,Store Visit,In-Store,Consideration,15.0,0,Organic
TP00019350,GM02396,Europe,2023-02-14,Website Visit,Online,Retention,29.2,0,Back to School
TP00019351,GM02396,Europe,2023-07-17,Email Open,Online,Awareness,6.0,0,Organic
TP00019352,GM02396,Europe,2022-03-16,Social Media,Mobile App,Purchase,2.9,1,Loyalty Push
TP00019353,GM02397,Europe,2024-04-06,Social Media,Mobile App,Consideration,2.6,1,Referral
TP00019354,GM02397,Europe,2022-10-12,Social Media,In-Store,Consideration,2.3,0,Loyalty Push
TP00019355,GM02397,Europe,2022-02-21,Search,Mobile App,Purchase,5.6,0,Loyalty Push
TP00019356,GM02397,Europe,2023-09-01,Social Media,Mobile App,Advocacy,37.3,0,Back to School
TP00019357,GM02397,Europe,2022-11-04,Email Open,Mobile App,Consideration,3.1,0,Black Friday
TP00019358,GM02397,Europe,2022-09-27,Website Visit,In-Store,Consideration,4.9,0,Loyalty Push
