Month,region,channel,category,Revenue,Orders,Avg_Order
2023-06,Europe,Online,Food & Grocery,15977.02,25,639.0808000000001
2023-06,Europe,Online,Home & Garden,27867.25,40,696.68125
2023-06,Europe,Online,Sports,34963.11,41,852.7587804878049
2023-06,MENA,Call Center,Beauty,533.06,1,533.06
2023-06,MENA,Call Center,Electronics,1106.87,1,1106.87
2023-06,MENA,Call Center,Fashion,1474.35,5,294.87
2023-06,MENA,Call Center,Food & Grocery,4276.55,6,712.7583333333333
2023-06,MENA,Call Center,Home & Garden,2152.77,3,717.59
2023-06,MENA,Call Center,Sports,4097.19,6,682.8649999999999
2023-06,MENA,In-Store,Beauty,20071.24,18,1115.068888888889
2023-06,MENA,In-Store,Electronics,10719.77,13,824.5976923076923
2023-06,MENA,In-Store,Fashion,10720.4,17,630.6117647058824
2023-06,MENA,In-Store,Food & Grocery,14130.07,11,1284.5518181818181
2023-06,MENA,In-Store,Home & Garden,18909.27,15,1260.618
2023-06,MENA,In-Store,Sports,11689.39,18,649.4105555555556
2023-06,MENA,Mobile App,Beauty,13026.31,17,766.2535294117647
2023-06,MENA,Mobile App,Electronics,13452.91,16,840.806875
2023-06,MENA,Mobile App,Fashion,12349.380000000001,18,686.0766666666667
2023-06,MENA,Mobile App,Food & Grocery,16357.29,20,817.8645
2023-06,MENA,Mobile App,Home & Garden,20038.739999999998,19,1054.6705263157894
2023-06,MENA,Mobile App,Sports,13584.19,16,849.011875
2023-06,MENA,Online,Beauty,18403.629999999997,21,876.3633333333332
2023-06,MENA,Online,Electronics,23271.54,19,1224.8178947368422
2023-06,MENA,Online,Fashion,16186.57,24,674.4404166666667
2023-06,MENA,Online,Food & Grocery,18429.15,26,708.8134615384616
2023-06,MENA,Online,Home & Garden,15561.73,26,598.5280769230769
2023-06,MENA,Online,Sports,9683.81,18,537.9894444444444
2023-06,North America,Call Center,Beauty,1831.08,5,366.216
2023-06,North America,Call Center,Electronics,678.22,3,226.07333333333335
2023-06,North America,Call Center,Fashion,186.73,2,93.365
2023-06,North America,Call Center,Food & Grocery,2827.97,4,706.9925
2023-06,North America,Call Center,Home & Garden,5864.5599999999995,5,1172.9119999999998
2023-06,North America,Call Center,Sports,9322.24,7,1331.7485714285715
2023-06,North America,In-Store,Beauty,36560.17,40,914.00425
2023-06,North America,In-Store,Electronics,23930.27,27,886.3062962962963
2023-06,North America,In-Store,Fashion,32605.32,38,858.0347368421053
2023-06,North America,In-Store,Food & Grocery,17402.95,30,580.0983333333334
2023-06,North America,In-Store,Home & Garden,20937.09,31,675.39
2023-06,North America,In-Store,Sports,19214.989999999998,29,662.5858620689654
2023-06,North America,Mobile App,Beauty,16168.3,18,898.2388888888888
2023-06,North America,Mobile App,Electronics,25928.829999999998,30,864.2943333333333
2023-06,North America,Mobile App,Fashion,21973.62,29,757.7110344827586
2023-06,North America,Mobile App,Food & Grocery,23989.059999999998,27,888.4837037037037
2023-06,North America,Mobile App,Home & Garden,30900.24,37,835.1416216216217
2023-06,North America,Mobile App,Sports,29259.51,30,975.3169999999999
2023-06,North America,Online,Beauty,28562.22,35,816.0634285714286
2023-06,North America,Online,Electronics,28157.98,43,654.8367441860465
2023-06,North America,Online,Fashion,22450.37,37,606.7667567567568
2023-06,North America,Online,Food & Grocery,37082.21,42,882.9097619047619
2023-06,North America,Online,Home & Garden,31244.55,45,694.3233333333333
2023-06,North America,Online,Sports,33106.86,34,973.7311764705883
2023-06,Southeast Asia,Call Center,Beauty,4531.15,3,1510.3833333333332
2023-06,Southeast Asia,Call Center,Electronics,1207.6,2,603.8
2023-06,Southeast Asia,Call Center,Fashion,1767.1399999999999,3,589.0466666666666
2023-06,Southeast Asia,Call Center,Food & Grocery,1213.65,2,606.825
2023-06,Southeast Asia,Call Center,Home & Garden,1102.3,2,551.15
2023-06,Southeast Asia,Call Center,Sports,529.43,1,529.43
2023-06,Southeast Asia,In-Store,Beauty,13444.78,18,746.9322222222222
2023-06,Southeast Asia,In-Store,Electronics,14030.47,20,701.5235
2023-06,Southeast Asia,In-Store,Fashion,4250.44,8,531.305
2023-06,Southeast Asia,In-Store,Food & Grocery,9568.53,12,797.3775
2023-06,Southeast Asia,In-Store,Home & Garden,13318.310000000001,16,832.3943750000001
2023-06,Southeast Asia,In-Store,Sports,11236.210000000001,13,864.3238461538463
2023-06,Southeast Asia,Mobile App,Beauty,6676.29,10,667.629
2023-06,Southeast Asia,Mobile App,Electronics,12650.06,17,744.1211764705882
2023-06,Southeast Asia,Mobile App,Fashion,10368.03,10,1036.803
2023-06,Southeast Asia,Mobile App,Food & Grocery,6686.05,13,514.3115384615385
2023-06,Southeast Asia,Mobile App,Home & Garden,8983.4,10,898.3399999999999
2023-06,Southeast Asia,Mobile App,Sports,3310.45,4,827.6125
2023-06,Southeast Asia,Online,Beauty,20176.79,30,672.5596666666667
2023-06,Southeast Asia,Online,Electronics,16678.11,17,981.0652941176471
2023-06,Southeast Asia,Online,Fashion,17185.73,19,904.5121052631579
2023-06,Southeast Asia,Online,Food & Grocery,14908.22,20,745.411
2023-06,Southeast Asia,Online,Home & Garden,11060.69,18,614.4827777777778
2023-06,Southeast Asia,Online,Sports,20352.89,24,848.0370833333333
2023-07,Central Asia,Call Center,Electronics,4888.679999999999,5,977.7359999999999
2023-07,Central Asia,Call Center,Fashion,2544.59,5,508.918
2023-07,Central Asia,Call Center,Food & Grocery,1350.05,2,675.025
2023-07,Central Asia,Call Center,Home & Garden,2290.14,2,1145.07
2023-07,Central Asia,Call Center,Sports,1724.19,2,862.095
2023-07,Central Asia,In-Store,Beauty,12154.31,13,934.946923076923
2023-07,Central Asia,In-Store,Electronics,13963.710000000001,11,1269.4281818181819
2023-07,Central Asia,In-Store,Fashion,8843.72,12,736.9766666666666
2023-07,Central Asia,In-Store,Food & Grocery,7879.3099999999995,9,875.4788888888888
2023-07,Central Asia,In-Store,Home & Garden,7159.71,10,715.971
2023-07,Central Asia,In-Store,Sports,9067.97,11,824.360909090909
2023-07,Central Asia,Mobile App,Beauty,6904.160000000001,12,575.3466666666667
2023-07,Central Asia,Mobile App,Electronics,5999.37,4,1499.8425
2023-07,Central Asia,Mobile App,Fashion,4760.45,8,595.05625
2023-07,Central Asia,Mobile App,Food & Grocery,8459.130000000001,11,769.0118181818183
2023-07,Central Asia,Mobile App,Home & Garden,10074.87,13,774.99
2023-07,Central Asia,Mobile App,Sports,7765.92,10,776.592
2023-07,Central Asia,Online,Beauty,12031.960000000001,20,601.5980000000001
2023-07,Central Asia,Online,Electronics,11240.07,19,591.5826315789474
2023-07,Central Asia,Online,Fashion,13915.11,20,695.7555
2023-07,Central Asia,Online,Food & Grocery,11656.65,17,685.685294117647
2023-07,Central Asia,Online,Home & Garden,16098.93,19,847.312105263158
2023-07,Central Asia,Online,Sports,12277.289999999999,14,876.9492857142857
2023-07,Europe,Call Center,Beauty,2515.0299999999997,2,1257.5149999999999
2023-07,Europe,Call Center,Electronics,6390.22,8,798.7775
2023-07,Europe,Call Center,Fashion,6266.75,4,1566.6875
2023-07,Europe,Call Center,Food & Grocery,3825.6000000000004,6,637.6
2023-07,Europe,Call Center,Home & Garden,6010.79,7,858.6842857142857
2023-07,Europe,Call Center,Sports,6589.6,7,941.3714285714286
2023-07,Europe,In-Store,Beauty,21767.39,25,870.6956
2023-07,Europe,In-Store,Electronics,10437.78,18,579.8766666666667
2023-07,Europe,In-Store,Fashion,25694.76,23,1117.1634782608694
2023-07,Europe,In-Store,Food & Grocery,13080.93,20,654.0465
2023-07,Europe,In-Store,Home & Garden,10571.13,17,621.8311764705882
2023-07,Europe,In-Store,Sports,20138.15,21,958.9595238095238
2023-07,Europe,Mobile App,Beauty,17841.37,21,849.5890476190476
2023-07,Europe,Mobile App,Electronics,20358.95,21,969.4738095238096
2023-07,Europe,Mobile App,Fashion,24289.48,20,1214.474
2023-07,Europe,Mobile App,Food & Grocery,21295.46,19,1120.8136842105262
2023-07,Europe,Mobile App,Home & Garden,10959.6,21,521.8857142857144
2023-07,Europe,Mobile App,Sports,22144.13,25,885.7652
2023-07,Europe,Online,Beauty,21289.579999999998,28,760.3421428571428
2023-07,Europe,Online,Electronics,19745.69,33,598.3542424242423
2023-07,Europe,Online,Fashion,29266.9,30,975.5633333333334
2023-07,Europe,Online,Food & Grocery,27302.39,27,1011.1996296296296
2023-07,Europe,Online,Home & Garden,27095.12,33,821.0642424242424
2023-07,Europe,Online,Sports,33886.479999999996,39,868.8841025641025
2023-07,MENA,Call Center,Beauty,742.14,1,742.14
2023-07,MENA,Call Center,Fashion,801.27,1,801.27
2023-07,MENA,Call Center,Food & Grocery,2142.65,3,714.2166666666667
2023-07,MENA,Call Center,Home & Garden,8419.05,7,1202.7214285714285
2023-07,MENA,Call Center,Sports,7077.67,5,1415.534
2023-07,MENA,In-Store,Beauty,11298.52,16,706.1575
2023-07,MENA,In-Store,Electronics,17529.75,21,834.75
2023-07,MENA,In-Store,Fashion,13899.03,14,992.7878571428572
2023-07,MENA,In-Store,Food & Grocery,13199.05,16,824.940625
2023-07,MENA,In-Store,Home & Garden,16017.32,16,1001.0825
2023-07,MENA,In-Store,Sports,12270.42,23,533.4965217391305
2023-07,MENA,Mobile App,Beauty,19632.22,19,1033.2747368421053
2023-07,MENA,Mobile App,Electronics,15711.380000000001,16,981.9612500000001
2023-07,MENA,Mobile App,Fashion,9531.49,14,680.8207142857143
2023-07,MENA,Mobile App,Food & Grocery,28471.73,26,1095.0665384615384
2023-07,MENA,Mobile App,Home & Garden,8433.65,16,527.103125
2023-07,MENA,Mobile App,Sports,6227.06,12,518.9216666666667
2023-07,MENA,Online,Beauty,21437.22,18,1190.9566666666667
2023-07,MENA,Online,Electronics,13533.46,25,541.3384
2023-07,MENA,Online,Fashion,28478.99,31,918.6770967741936
2023-07,MENA,Online,Food & Grocery,17770.29,27,658.1588888888889
2023-07,MENA,Online,Home & Garden,22689.940000000002,26,872.69
2023-07,MENA,Online,Sports,13588.32,15,905.888
2023-07,North America,Call Center,Beauty,4444.49,7,634.9271428571428
2023-07,North America,Call Center,Electronics,1543.89,3,514.63
2023-07,North America,Call Center,Fashion,6346.68,4,1586.67
2023-07,North America,Call Center,Food & Grocery,3689.81,5,737.962
2023-07,North America,Call Center,Home & Garden,743.52,4,185.88
2023-07,North America,Call Center,Sports,3399.14,5,679.828
2023-07,North America,In-Store,Beauty,20225.11,29,697.4175862068965
2023-07,North America,In-Store,Electronics,30402.07,30,1013.4023333333333
2023-07,North America,In-Store,Fashion,17211.08,28,614.6814285714287
2023-07,North America,In-Store,Food & Grocery,25328.76,34,744.9635294117646
2023-07,North America,In-Store,Home & Garden,20785.71,29,716.7486206896551
2023-07,North America,In-Store,Sports,22142.87,30,738.0956666666666
2023-07,North America,Mobile App,Beauty,28122.65,27,1041.5796296296296
2023-07,North America,Mobile App,Electronics,18912.82,25,756.5128
2023-07,North America,Mobile App,Fashion,19602.5,27,726.0185185185185
2023-07,North America,Mobile App,Food & Grocery,20223.13,28,722.2546428571429
2023-07,North America,Mobile App,Home & Garden,31501.2,28,1125.0428571428572
2023-07,North America,Mobile App,Sports,29109.989999999998,32,909.6871874999999
2023-07,North America,Online,Beauty,38683.33,48,805.9027083333334
2023-07,North America,Online,Electronics,47680.04,50,953.6008
2023-07,North America,Online,Fashion,20716.38,31,668.2703225806451
2023-07,North America,Online,Food & Grocery,27462.38,37,742.2264864864865
2023-07,North America,Online,Home & Garden,35355.5,38,930.4078947368421
2023-07,North America,Online,Sports,25946.59,32,810.8309375
2023-07,Southeast Asia,Call Center,Beauty,3000.85,3,1000.2833333333333
2023-07,Southeast Asia,Call Center,Electronics,821.41,1,821.41
2023-07,Southeast Asia,Call Center,Fashion,3366.69,2,1683.345
2023-07,Southeast Asia,Call Center,Food & Grocery,5098.16,6,849.6933333333333
2023-07,Southeast Asia,Call Center,Home & Garden,1251.67,3,417.22333333333336
2023-07,Southeast Asia,Call Center,Sports,227.94,1,227.94
2023-07,Southeast Asia,In-Store,Beauty,12897.47,17,758.6747058823529
2023-07,Southeast Asia,In-Store,Electronics,13559.49,14,968.535
2023-07,Southeast Asia,In-Store,Fashion,13410.49,16,838.155625
2023-07,Southeast Asia,In-Store,Food & Grocery,8553.0,10,855.3
2023-07,Southeast Asia,In-Store,Home & Garden,6917.53,10,691.7529999999999
2023-07,Southeast Asia,In-Store,Sports,15507.53,15,1033.8353333333334
2023-07,Southeast Asia,Mobile App,Beauty,11234.27,13,864.1746153846154
2023-07,Southeast Asia,Mobile App,Electronics,11573.97,17,680.8217647058823
2023-07,Southeast Asia,Mobile App,Fashion,6573.929999999999,16,410.87062499999996
2023-07,Southeast Asia,Mobile App,Food & Grocery,8792.6,13,676.3538461538462
2023-07,Southeast Asia,Mobile App,Home & Garden,14283.09,17,840.1817647058824
2023-07,Southeast Asia,Mobile App,Sports,4493.52,9,499.28000000000003
2023-07,Southeast Asia,Online,Beauty,21429.69,18,1190.5383333333332
2023-07,Southeast Asia,Online,Electronics,10484.08,15,698.9386666666667
2023-07,Southeast Asia,Online,Fashion,14484.68,19,762.3515789473685
2023-07,Southeast Asia,Online,Food & Grocery,23044.57,30,768.1523333333333
2023-07,Southeast Asia,Online,Home & Garden,20659.16,20,1032.958
2023-07,Southeast Asia,Online,Sports,17942.02,17,1055.4129411764707
2023-08,Central Asia,Call Center,Beauty,1530.5700000000002,2,765.2850000000001
2023-08,Central Asia,Call Center,Electronics,1166.4099999999999,3,388.8033333333333
2023-08,Central Asia,Call Center,Fashion,4470.79,3,1490.2633333333333
2023-08,Central Asia,Call Center,Food & Grocery,1675.48,2,837.74
2023-08,Central Asia,Call Center,Home & Garden,547.8,1,547.8
2023-08,Central Asia,Call Center,Sports,2245.35,2,1122.675
2023-08,Central Asia,In-Store,Beauty,14854.56,16,928.41
2023-08,Central Asia,In-Store,Electronics,7827.17,10,782.717
2023-08,Central Asia,In-Store,Fashion,7383.6900000000005,15,492.24600000000004
2023-08,Central Asia,In-Store,Food & Grocery,6233.16,8,779.145
2023-08,Central Asia,In-Store,Home & Garden,6433.37,9,714.8188888888889
2023-08,Central Asia,In-Store,Sports,9672.86,8,1209.1075
2023-08,Central Asia,Mobile App,Beauty,15050.66,21,716.6980952380952
2023-08,Central Asia,Mobile App,Electronics,18117.97,19,953.5773684210527
2023-08,Central Asia,Mobile App,Fashion,13049.470000000001,13,1003.8053846153847
2023-08,Central Asia,Mobile App,Food & Grocery,10035.88,9,1115.0977777777778
2023-08,Central Asia,Mobile App,Home & Garden,12414.869999999999,10,1241.4869999999999
2023-08,Central Asia,Mobile App,Sports,8758.43,7,1251.2042857142858
2023-08,Central Asia,Online,Beauty,10328.49,13,794.4992307692307
2023-08,Central Asia,Online,Electronics,15602.3,21,742.9666666666666
2023-08,Central Asia,Online,Fashion,12674.439999999999,22,576.110909090909
2023-08,Central Asia,Online,Food & Grocery,10474.18,16,654.63625
2023-08,Central Asia,Online,Home & Garden,8476.7,12,706.3916666666668
2023-08,Central Asia,Online,Sports,17201.79,19,905.3573684210527
2023-08,Europe,Call Center,Beauty,6034.73,6,1005.7883333333333
2023-08,Europe,Call Center,Electronics,2241.87,6,373.645
2023-08,Europe,Call Center,Fashion,4463.21,5,892.642
2023-08,Europe,Call Center,Food & Grocery,952.48,4,238.12
2023-08,Europe,Call Center,Home & Garden,8092.9,10,809.29
2023-08,Europe,Call Center,Sports,334.03000000000003,2,167.01500000000001
2023-08,Europe,In-Store,Beauty,15737.62,25,629.5048
2023-08,Europe,In-Store,Electronics,14389.56,19,757.3452631578947
2023-08,Europe,In-Store,Fashion,15148.95,18,841.6083333333333
2023-08,Europe,In-Store,Food & Grocery,15407.25,23,669.8804347826087
2023-08,Europe,In-Store,Home & Garden,15861.33,27,587.4566666666667
2023-08,Europe,In-Store,Sports,25177.129999999997,23,1094.6578260869564
2023-08,Europe,Mobile App,Beauty,22870.35,22,1039.5613636363635
2023-08,Europe,Mobile App,Electronics,16234.7,21,773.0809523809525
2023-08,Europe,Mobile App,Fashion,21443.28,26,824.7415384615384
2023-08,Europe,Mobile App,Food & Grocery,21661.73,23,941.814347826087
2023-08,Europe,Mobile App,Home & Garden,16025.94,23,696.78
2023-08,Europe,Mobile App,Sports,20913.82,27,774.585925925926
2023-08,Europe,Online,Beauty,31850.73,41,776.8470731707317
2023-08,Europe,Online,Electronics,17076.97,23,742.4769565217392
2023-08,Europe,Online,Fashion,21460.31,44,487.7343181818182
2023-08,Europe,Online,Food & Grocery,27261.899999999998,30,908.7299999999999
2023-08,Europe,Online,Home & Garden,32487.73,40,812.19325
2023-08,Europe,Online,Sports,20867.53,32,652.1103125
2023-08,MENA,Call Center,Beauty,907.72,2,453.86
2023-08,MENA,Call Center,Electronics,2748.7799999999997,2,1374.3899999999999
2023-08,MENA,Call Center,Fashion,1914.04,2,957.02
2023-08,MENA,Call Center,Food & Grocery,1996.34,3,665.4466666666666
2023-08,MENA,Call Center,Home & Garden,1200.9099999999999,2,600.4549999999999
2023-08,MENA,Call Center,Sports,1984.17,3,661.39
2023-08,MENA,In-Store,Beauty,10900.4,16,681.275
2023-08,MENA,In-Store,Electronics,10209.23,12,850.7691666666666
2023-08,MENA,In-Store,Fashion,13663.56,15,910.904
2023-08,MENA,In-Store,Food & Grocery,13756.7,14,982.6214285714286
2023-08,MENA,In-Store,Home & Garden,14474.67,19,761.8247368421053
2023-08,MENA,In-Store,Sports,9571.99,14,683.7135714285714
2023-08,MENA,Mobile App,Beauty,11398.2,14,814.157142857143
2023-08,MENA,Mobile App,Electronics,9524.25,14,680.3035714285714
2023-08,MENA,Mobile App,Fashion,15881.43,14,1134.3878571428572
2023-08,MENA,Mobile App,Food & Grocery,18181.51,17,1069.5005882352941
2023-08,MENA,Mobile App,Home & Garden,10829.86,17,637.0505882352942
2023-08,MENA,Mobile App,Sports,14868.38,18,826.021111111111
2023-08,MENA,Online,Beauty,20013.84,30,667.128
2023-08,MENA,Online,Electronics,19164.84,31,618.2206451612903
2023-08,MENA,Online,Fashion,14253.16,22,647.8709090909091
2023-08,MENA,Online,Food & Grocery,18272.16,24,761.34
2023-08,MENA,Online,Home & Garden,22940.4,26,882.323076923077
2023-08,MENA,Online,Sports,29986.49,27,1110.6107407407408
2023-08,North America,Call Center,Beauty,6709.14,9,745.46
2023-08,North America,Call Center,Electronics,1933.46,3,644.4866666666667
2023-08,North America,Call Center,Fashion,2469.17,5,493.834
2023-08,North America,Call Center,Food & Grocery,10289.95,11,935.45
2023-08,North America,Call Center,Home & Garden,1732.4499999999998,4,433.11249999999995
2023-08,North America,Call Center,Sports,6971.16,11,633.7418181818182
2023-08,North America,In-Store,Beauty,33152.19,34,975.0644117647059
2023-08,North America,In-Store,Electronics,29439.46,37,795.6610810810811
2023-08,North America,In-Store,Fashion,29923.9,32,935.121875
2023-08,North America,In-Store,Food & Grocery,26182.2,31,844.5870967741936
2023-08,North America,In-Store,Home & Garden,20564.68,30,685.4893333333333
2023-08,North America,In-Store,Sports,25729.7,34,756.7558823529412
2023-08,North America,Mobile App,Beauty,20845.61,22,947.5277272727272
