customer_id,recency,frequency,monetary,R,F,M,RFM_Score,RFM_Total,Segment,region,age,gender,segment,CLV,Churn_Probability
GM02947,14,33,42086.1,5,5,5,555,15,Champions,MENA,30,M,Premium,28015.05,3.863047098201826e-06
GM02948,43,20,31755.31,4,5,5,455,14,Champions,MENA,42,M,Premium,21766.71,4.617836971061495e-05
GM02949,23,19,8453.78,5,5,4,554,14,Champions,Europe,30,F,Standard,5808.85,3.77490962323529e-06
GM02950,18,15,6473.03,5,4,4,544,13,Champions,Southeast Asia,35,F,Standard,4191.26,2.5277467060936676e-06
GM02951,42,4,2211.0899999999997,4,1,2,412,7,Recent Customers,North America,41,F,Standard,1487.36,2.303467773944688e-05
GM02952,124,6,2914.36,2,2,3,223,7,Potential Loyalists,North America,19,F,Standard,1937.59,0.02178890732654669
GM02953,31,35,53331.58,5,5,5,555,15,Champions,North America,65,F,Premium,35533.98,1.9216201505266212e-05
GM02954,16,14,17150.65,5,4,5,545,14,Champions,MENA,50,M,Premium,11531.14,2.6506170481131967e-06
GM02955,248,2,332.59,1,1,1,111,3,Lost,Southeast Asia,36,M,Budget,226.25,0.9980920732356033
GM02956,21,26,25119.4,5,5,5,555,15,Champions,North America,26,M,Premium,17370.32,4.925309069143e-06
GM02957,29,17,6779.76,5,4,4,544,13,Champions,North America,45,F,Standard,4598.68,6.816307269010004e-06
GM02958,226,13,5853.71,1,4,4,144,9,At Risk,Southeast Asia,52,M,Standard,4067.71,0.9829943979260924
GM02959,73,3,575.81,3,1,1,311,5,Potential Loyalists,Europe,56,M,Budget,413.22,0.0004114638459671291
GM02960,157,6,401.95,2,2,1,221,5,Potential Loyalists,North America,27,F,Budget,281.06,0.22563891962184005
GM02961,125,5,729.11,2,2,2,222,6,Potential Loyalists,Europe,18,M,Budget,465.68,0.025017155297078618
GM02962,14,33,37150.46,5,5,5,555,15,Champions,Europe,59,F,Premium,25276.14,3.4195409112688503e-06
GM02963,642,3,470.86,1,1,1,111,3,Lost,Europe,38,F,Budget,342.44,1.0
GM02964,611,4,961.24,1,1,2,112,4,Lost,Southeast Asia,26,M,Standard,699.08,0.9999999999999996
GM02965,33,18,6532.44,4,5,4,454,13,Champions,Southeast Asia,64,M,Standard,4413.24,7.5235927095119204e-06
GM02966,62,5,1133.88,3,2,2,322,7,Potential Loyalists,North America,32,F,Standard,770.92,0.00013580185349744816
GM02967,186,3,365.68,2,1,1,211,4,Potential Loyalists,North America,52,F,Budget,252.06,0.779110773826904
GM02968,34,5,419.76,4,2,1,421,7,Recent Customers,North America,22,M,Budget,295.68,1.5212668553086214e-05
GM02969,23,7,803.57,5,2,2,522,9,Recent Customers,Southeast Asia,58,F,Budget,533.68,5.434678853093474e-06
GM02970,238,2,197.09,1,1,1,111,3,Lost,MENA,39,F,Budget,130.31,0.9963599853932249
GM02971,43,19,7101.49,4,5,4,454,13,Champions,MENA,58,M,Standard,4821.56,1.8472752960457634e-05
GM02972,14,19,8700.47,5,5,4,554,14,Champions,Europe,40,M,Standard,5849.98,2.088276458962757e-06
GM02973,60,27,36188.28,3,5,5,355,13,Champions,North America,24,F,Premium,24434.37,0.00015235724336540562
GM02974,151,7,723.46,2,2,2,222,6,Potential Loyalists,North America,40,M,Budget,476.19,0.1500287090410016
GM02975,14,31,28676.07,5,5,5,555,15,Champions,MENA,61,F,Premium,19782.45,2.6822452731528464e-06
GM02976,20,5,111.71000000000001,5,2,1,521,8,Recent Customers,Central Asia,42,M,Budget,78.85,5.764901064862152e-06
GM02977,122,12,4707.84,2,3,3,233,8,Potential Loyalists,North America,44,F,Standard,3234.17,0.01348580076085788
GM02978,39,5,3371.05,4,2,3,423,9,Recent Customers,Central Asia,58,F,Standard,2123.46,2.015598138597354e-05
GM02979,20,20,23880.9,5,5,5,555,15,Champions,North America,23,F,Premium,15795.25,4.378267764809269e-06
GM02980,15,13,4689.33,5,4,3,543,12,Loyal Customers,Southeast Asia,51,M,Standard,3247.11,2.185626177756325e-06
GM02981,79,7,882.43,3,2,2,322,7,Potential Loyalists,MENA,26,M,Budget,586.92,0.0005718481389639402
GM02982,108,13,15436.51,2,4,5,245,11,At Risk,Europe,66,F,Premium,10459.19,0.005319623076346959
GM02983,203,5,3010.3,1,2,3,123,6,Potential Loyalists,North America,50,M,Standard,2084.11,0.9231925231163699
GM02984,33,17,21122.13,4,4,5,445,13,Champions,North America,68,M,Premium,14521.04,1.212340734781118e-05
GM02985,51,12,4890.64,4,3,3,433,10,Loyal Customers,MENA,23,F,Standard,3307.37,5.713887498476432e-05
GM02986,26,35,39902.72,5,5,5,555,15,Champions,Southeast Asia,54,M,Premium,26629.73,7.62081893221323e-06
GM02987,99,9,3042.46,3,3,3,333,9,Potential Loyalists,Central Asia,48,M,Standard,2130.11,0.002893277791892658
GM02988,195,1,207.14,2,1,1,211,4,Potential Loyalists,MENA,51,M,Budget,136.95,0.888206938091746
GM02989,101,4,765.72,3,1,2,312,6,Potential Loyalists,North America,58,F,Standard,520.56,0.004509766917996684
GM02990,18,13,6902.6,5,4,4,544,13,Champions,Southeast Asia,46,F,Standard,4591.01,2.9883168512237824e-06
GM02991,89,15,5824.93,3,4,4,344,11,Potential Loyalists,Europe,31,M,Standard,3889.66,0.0010422574359436867
GM02992,31,14,8390.52,5,4,4,544,13,Champions,North America,53,M,Premium,5678.43,8.568742379146592e-06
GM02993,89,18,8447.84,3,5,4,354,12,Potential Loyalists,North America,53,M,Standard,5777.77,0.0008393081900937016
GM02994,83,13,5905.32,3,4,4,344,11,Potential Loyalists,MENA,70,F,Standard,3863.5,0.0006358096108512354
GM02995,101,14,5054.07,3,4,3,343,10,Potential Loyalists,Europe,32,M,Standard,3385.88,0.0026420092818527346
GM02996,56,13,3351.72,4,4,3,443,11,Loyal Customers,Southeast Asia,25,F,Standard,2193.48,6.248569301357271e-05
GM02997,56,11,6866.18,4,3,4,434,11,Loyal Customers,Europe,43,M,Standard,4380.89,6.776200931286888e-05
GM02998,336,5,528.69,1,2,1,121,4,Potential Loyalists,Europe,53,Other,Budget,350.71,0.9999989678025413
GM02999,359,6,693.6,1,2,2,122,5,Potential Loyalists,Europe,65,M,Budget,478.21,0.9999997939363408
GM03000,41,24,25382.01,4,5,5,455,14,Champions,Southeast Asia,38,F,Premium,17288.79,2.0961304380944865e-05
GM03001,128,5,2037.8600000000001,2,2,2,222,6,Potential Loyalists,North America,45,M,Standard,1372.52,0.027268246216916526
GM03002,215,14,8567.99,1,4,4,144,9,At Risk,North America,21,M,Standard,5936.67,0.964131973956567
GM03003,35,18,19208.45,4,5,5,455,14,Champions,Europe,33,F,Premium,13270.23,1.4091052246967326e-05
GM03004,453,6,1041.47,1,2,2,122,5,Potential Loyalists,North America,39,F,Budget,733.79,0.9999999998986757
GM03005,228,5,364.44,1,2,1,121,4,Potential Loyalists,North America,29,M,Budget,262.15,0.9900810599462726
GM03006,200,10,4683.33,1,3,3,133,7,Potential Loyalists,North America,33,F,Standard,3256.98,0.8782317388245418
GM03007,69,19,9609.789999999999,3,5,4,354,12,Potential Loyalists,Southeast Asia,68,F,Standard,6281.01,0.00018388544019472104
GM03008,13,35,35027.62,5,5,5,555,15,Champions,Central Asia,57,F,Premium,23987.44,2.890592376409674e-06
GM03009,35,11,4875.860000000001,4,3,3,433,10,Loyal Customers,North America,55,M,Standard,3336.13,1.3157238357475621e-05
GM03010,16,6,915.96,5,2,2,522,9,Recent Customers,Central Asia,59,F,Budget,627.58,3.4642243648787443e-06
GM03011,223,10,2173.4,1,3,2,132,6,Potential Loyalists,MENA,54,F,Standard,1457.17,0.9864840812100513
GM03012,27,8,3502.4500000000003,5,3,3,533,11,Loyal Customers,Europe,46,M,Standard,2382.47,8.233220038543352e-06
GM03013,130,14,6824.11,2,4,4,244,10,At Risk,Europe,35,F,Standard,4622.6,0.02280023205471749
GM03014,173,4,1697.46,2,1,2,212,5,Potential Loyalists,Europe,27,M,Standard,1121.01,0.5121436797330458
GM03015,93,12,6982.99,3,3,4,334,10,Potential Loyalists,North America,59,M,Standard,4694.79,0.0012160029805907582
GM03016,38,17,5797.74,4,4,4,444,12,Loyal Customers,Europe,56,F,Standard,3965.13,1.387550774143624e-05
GM03017,224,9,3849.45,1,3,3,133,7,Potential Loyalists,North America,35,F,Standard,2618.29,0.9841312315338331
GM03018,26,16,8837.28,5,4,4,544,13,Champions,MENA,18,M,Standard,5966.22,5.445856858154626e-06
GM03019,751,1,82.76,1,1,1,111,3,Lost,Central Asia,56,M,Budget,60.19,1.0
GM03020,44,30,28823.09,4,5,5,455,14,Champions,North America,38,F,Premium,19781.82,2.6019702362202743e-05
GM03021,51,5,682.49,4,2,2,422,8,Recent Customers,Europe,18,M,Budget,458.5,6.219130809436102e-05
GM03022,223,4,2507.72,1,1,2,112,4,Lost,MENA,32,F,Standard,1823.8,0.9834060798494905
GM03023,15,16,7081.3099999999995,5,4,4,544,13,Champions,North America,21,F,Standard,4723.86,2.34782388374373e-06
GM03024,326,2,62.07,1,1,1,111,3,Lost,Europe,37,M,Budget,43.48,0.9999973383118932
GM03025,191,7,3223.21,2,2,3,223,7,Potential Loyalists,Central Asia,27,F,Standard,2186.37,0.8430544292023568
GM03026,152,3,75.25,2,1,1,211,4,Potential Loyalists,MENA,40,F,Budget,48.75,0.206104505722259
GM03027,64,22,19009.5,3,5,5,355,13,Champions,Southeast Asia,58,M,Premium,12729.09,0.00012062160028531975
GM03028,51,34,40892.97,4,5,5,455,14,Champions,North America,51,F,Premium,27853.19,6.628161133312244e-05
GM03029,67,14,3465.5,3,4,3,343,10,Potential Loyalists,North America,63,F,Standard,2313.2,0.00017128291727588253
GM03030,597,4,629.85,1,1,1,111,3,Lost,North America,65,F,Budget,458.07,0.9999999999999991
GM03031,636,3,662.84,1,1,1,111,3,Lost,Europe,50,F,Budget,482.07,1.0
GM03032,85,11,2783.98,3,3,2,332,8,Potential Loyalists,MENA,51,M,Standard,1879.76,0.0007627969577919109
GM03033,71,15,6053.4400000000005,3,4,4,344,11,Potential Loyalists,North America,56,M,Standard,4241.87,0.00018592000206825142
GM03034,88,16,4669.1,3,4,3,343,10,Potential Loyalists,Central Asia,27,M,Standard,3196.47,0.0008313077173683713
GM03035,226,2,124.61000000000001,1,1,1,111,3,Lost,Europe,71,M,Budget,83.43,0.9909823487601234
GM03036,334,3,626.12,1,1,1,111,3,Lost,Europe,37,M,Standard,424.44,0.9999984397460117
GM03037,352,3,1289.33,1,1,2,112,4,Lost,MENA,18,F,Standard,870.23,0.9999995814624303
GM03038,43,17,5604.32,4,4,3,443,11,Loyal Customers,Southeast Asia,30,F,Standard,3623.6,1.8090245396616694e-05
GM03039,149,6,2902.85,2,2,2,222,6,Potential Loyalists,Central Asia,18,F,Standard,1861.84,0.13824865549852558
GM03040,76,15,7968.62,3,4,4,344,11,Potential Loyalists,MENA,22,F,Standard,5309.94,0.00031996134590730807
GM03041,397,2,382.61,1,1,1,111,3,Lost,Europe,33,F,Budget,278.26,0.9999999913839818
GM03042,31,16,6652.0199999999995,5,4,4,544,13,Champions,Southeast Asia,32,F,Standard,4544.79,6.908606259736271e-06
GM03043,416,1,32.53,1,1,1,111,3,Lost,Central Asia,66,F,Budget,21.51,0.9999999982345011
GM03044,131,20,17038.09,2,5,5,255,12,At Risk,MENA,45,M,Premium,11823.14,0.03426129702482647
GM03045,128,9,4635.9800000000005,2,3,3,233,8,Potential Loyalists,North America,48,F,Standard,3233.9,0.026345974607623054
GM03046,154,3,1256.8700000000001,2,1,2,212,5,Potential Loyalists,North America,40,F,Standard,901.8,0.17634091747706962
GM03047,76,11,4976.88,3,3,3,333,9,Potential Loyalists,MENA,65,M,Standard,3420.41,0.00032222691179453365
GM03048,126,3,309.59,2,1,1,211,4,Potential Loyalists,Europe,62,F,Budget,195.31,0.02901340760331206
GM03049,28,38,37427.54,5,5,5,555,15,Champions,MENA,60,F,Premium,25324.55,8.455378295481664e-06
GM03050,18,19,24339.03,5,5,5,555,15,Champions,Europe,34,M,Premium,16175.33,3.84704663970377e-06
GM03051,35,19,9230.04,4,5,4,454,13,Champions,Europe,66,F,Standard,6227.17,1.2063949009469365e-05
GM03052,163,18,25810.6,2,5,5,255,12,At Risk,MENA,51,M,Premium,17454.6,0.36584504365114623
GM03053,148,7,866.22,2,2,2,222,6,Potential Loyalists,Europe,30,M,Budget,602.94,0.15116933236045305
GM03054,28,17,8624.01,5,4,4,544,13,Champions,Europe,31,F,Standard,5723.92,8.462233967260992e-06
GM03055,260,4,2224.51,1,1,2,112,4,Lost,North America,28,F,Standard,1520.27,0.9991650735840792
GM03056,17,19,21029.13,5,5,5,555,15,Champions,Southeast Asia,45,F,Premium,13692.89,2.9587669105377765e-06
GM03057,21,6,1949.68,5,2,2,522,9,Recent Customers,North America,59,F,Standard,1282.72,5.925311959707166e-06
GM03058,152,5,2911.56,2,2,3,223,7,Potential Loyalists,Central Asia,49,M,Standard,1840.68,0.17374034880804395
GM03059,32,34,38094.93,4,5,5,455,14,Champions,Central Asia,52,F,Premium,25797.27,1.5450976923290923e-05
GM03060,177,18,7287.68,2,5,4,254,11,At Risk,Southeast Asia,48,F,Standard,4935.52,0.510340808725322
GM03061,66,16,8016.46,3,4,4,344,11,Potential Loyalists,Europe,34,F,Standard,5421.08,0.00016288459700349682
GM03062,322,6,689.8000000000001,1,2,2,122,5,Potential Loyalists,Central Asia,64,M,Budget,467.27,0.9999956513403221
GM03063,81,11,4502.48,3,3,3,333,9,Potential Loyalists,North America,26,F,Standard,2916.11,0.0005428810616279849
GM03064,172,4,1818.6,2,1,2,212,5,Potential Loyalists,North America,27,F,Standard,1290.09,0.5843649873447101
GM03065,69,5,769.71,3,2,2,322,7,Potential Loyalists,North America,25,F,Budget,509.47,0.00023543282729245754
GM03066,520,4,391.57,1,1,1,111,3,Lost,Europe,38,F,Budget,274.02,0.9999999999995586
GM03067,76,7,1008.34,3,2,2,322,7,Potential Loyalists,Central Asia,30,M,Budget,659.27,0.00048045557234297626
GM03068,497,2,445.90000000000003,1,1,1,111,3,Lost,Southeast Asia,67,F,Budget,315.0,0.9999999999968037
GM03069,61,5,2029.99,3,2,2,322,7,Potential Loyalists,Europe,22,F,Standard,1455.37,0.00012266721415525974
GM03070,16,17,9597.61,5,4,4,544,13,Champions,North America,23,M,Standard,6507.71,2.383931022334222e-06
GM03071,68,29,28814.559999999998,3,5,5,355,13,Champions,North America,47,F,Premium,19024.99,0.000197900097701234
GM03072,373,10,3764.17,1,3,3,133,7,Potential Loyalists,North America,48,F,Standard,2673.99,0.9999999072379324
GM03073,233,5,781.56,1,2,2,122,5,Potential Loyalists,Europe,34,M,Budget,516.73,0.9953502028139171
GM03074,96,11,4748.77,3,3,3,333,9,Potential Loyalists,Europe,28,F,Standard,3135.72,0.0016501218908836332
GM03075,48,6,2270.7400000000002,4,2,2,422,8,Recent Customers,North America,37,M,Standard,1585.98,4.090305198712071e-05
GM03076,288,6,4218.16,1,2,3,123,6,Potential Loyalists,Southeast Asia,65,M,Standard,2857.57,0.9999081564328154
GM03077,73,13,5496.62,3,4,3,343,10,Potential Loyalists,Southeast Asia,26,F,Standard,3739.6,0.00032499767136465364
GM03078,448,1,53.21,1,1,1,111,3,Lost,Central Asia,19,M,Budget,35.18,0.9999999998734093
GM03079,137,4,1317.22,2,1,2,212,5,Potential Loyalists,Europe,54,M,Standard,869.13,0.06310273229272789
GM03080,74,15,6442.04,3,4,4,344,11,Potential Loyalists,Southeast Asia,18,M,Standard,4415.73,0.00025523260707076663
GM03081,281,2,417.9,1,1,1,111,3,Lost,North America,21,M,Budget,290.26,0.9998768389267116
GM03082,70,19,8018.87,3,5,4,354,12,Potential Loyalists,Southeast Asia,53,F,Standard,5311.75,0.00015805685335421266
GM03083,107,6,1436.56,2,2,2,222,6,Potential Loyalists,Europe,71,F,Budget,943.69,0.0052613804079376745
GM03084,32,19,8029.0599999999995,4,5,4,454,13,Champions,North America,42,F,Standard,5457.43,8.704392241382935e-06
GM03085,163,8,3939.7,2,3,3,233,8,Potential Loyalists,North America,20,F,Standard,2645.07,0.33320295616787193
GM03086,172,5,714.0799999999999,2,2,2,222,6,Potential Loyalists,North America,26,M,Budget,483.18,0.5892446849618996
GM03087,42,12,3056.62,4,3,3,433,10,Loyal Customers,MENA,39,F,Standard,2020.47,2.2975907672507948e-05
GM03088,108,4,1496.22,2,1,2,212,5,Potential Loyalists,Central Asia,40,F,Standard,1008.09,0.005839954059574102
GM03089,13,34,38307.17,5,5,5,555,15,Champions,North America,29,F,Premium,26308.72,2.624398989162939e-06
GM03090,286,4,687.9,1,1,2,112,4,Lost,Europe,27,F,Budget,473.71,0.9999170790588686
GM03091,15,28,35318.4,5,5,5,555,15,Champions,MENA,51,F,Premium,23039.43,3.223467311988939e-06
GM03092,301,1,53.89,1,1,1,111,3,Lost,Southeast Asia,60,F,Budget,35.63,0.9999748813329479
GM03093,26,18,7149.1,5,5,4,554,14,Champions,MENA,27,M,Standard,4920.7,5.33611565927169e-06
GM03094,13,8,4329.14,5,3,3,533,11,Loyal Customers,North America,47,F,Standard,3004.44,2.614863122268726e-06
GM03095,13,6,770.19,5,2,2,522,9,Recent Customers,Europe,39,M,Budget,521.86,2.632006620436066e-06
GM03096,71,22,17905.53,3,5,5,355,13,Champions,North America,23,M,Premium,12036.29,0.00022882036352965635
GM03097,151,8,3693.73,2,3,3,233,8,Potential Loyalists,Southeast Asia,67,M,Standard,2570.95,0.1328322524438325
GM03098,783,1,155.19,1,1,1,111,3,Lost,Central Asia,19,M,Budget,112.87,1.0
GM03099,143,2,431.40999999999997,2,1,1,211,4,Potential Loyalists,Central Asia,47,M,Budget,281.57,0.10716054999909033
GM03100,57,9,3624.04,4,3,3,433,10,Loyal Customers,MENA,19,M,Standard,2391.09,0.00011817233113343608
GM03101,28,16,7039.67,5,4,4,544,13,Champions,Central Asia,49,F,Standard,4610.71,7.998837604943108e-06
GM03102,393,3,442.76,1,1,1,111,3,Lost,North America,59,F,Budget,310.63,0.9999999868687997
GM03103,263,6,554.8299999999999,1,2,1,121,4,Potential Loyalists,Southeast Asia,33,Other,Budget,379.72,0.999403535629559
GM03104,84,3,191.62,3,1,1,311,5,Potential Loyalists,MENA,29,M,Budget,115.17,0.0009071764178457609
GM03105,69,3,3398.88,3,1,3,313,7,Potential Loyalists,Europe,18,F,Standard,2197.69,0.000198852433349798
GM03106,188,4,617.48,2,1,1,211,4,Potential Loyalists,MENA,70,F,Budget,422.52,0.8566020739121868
GM03107,356,7,2091.06,1,2,2,122,5,Potential Loyalists,North America,25,M,Standard,1410.75,0.9999996381268497
GM03108,14,23,33256.02,5,5,5,555,15,Champions,Central Asia,65,F,Premium,22536.74,3.861712394775361e-06
GM03109,15,19,11092.17,5,5,5,555,15,Champions,North America,67,F,Standard,7583.36,2.1810957399732583e-06
GM03110,15,37,50338.770000000004,5,5,5,555,15,Champions,North America,30,M,Premium,33863.22,4.921612466909217e-06
GM03111,26,31,43492.61,5,5,5,555,15,Champions,North America,32,F,Premium,29960.48,9.572334154402947e-06
GM03112,14,5,2749.47,5,2,2,522,9,Recent Customers,Europe,70,F,Standard,1746.78,2.7071148546408518e-06
GM03113,17,39,48171.55,5,5,5,555,15,Champions,North America,61,M,Premium,32055.43,5.164925304128353e-06
GM03114,150,5,2092.13,2,2,2,222,6,Potential Loyalists,Central Asia,25,M,Standard,1377.01,0.14430018057453983
GM03115,42,23,30910.059999999998,4,5,5,455,14,Champions,Europe,27,M,Premium,20951.2,3.253667029727048e-05
GM03116,123,5,1819.36,2,2,2,222,6,Potential Loyalists,Southeast Asia,63,M,Standard,1179.0,0.016337455433435472
GM03117,364,9,11985.11,1,3,5,135,9,Potential Loyalists,North America,22,F,Premium,8391.21,0.9999997927613381
GM03118,17,32,35825.9,5,5,5,555,15,Champions,Central Asia,67,F,Premium,23931.85,3.99762115085881e-06
GM03119,166,3,564.5799999999999,2,1,1,211,4,Potential Loyalists,Europe,36,M,Standard,384.71,0.39959092962709997
GM03120,17,13,5490.53,5,4,3,543,12,Loyal Customers,Europe,64,F,Standard,3787.83,3.2611629315599562e-06
GM03121,192,5,373.59,2,2,1,221,5,Potential Loyalists,Europe,55,M,Budget,261.12,0.8646268800079773
GM03122,512,2,720.51,1,1,2,112,4,Lost,Europe,28,M,Budget,476.37,0.9999999999990827
GM03123,112,1,124.2,2,1,1,211,4,Potential Loyalists,Central Asia,70,M,Budget,74.65,0.01013105150315522
GM03124,66,10,14555.93,3,3,5,335,11,Potential Loyalists,MENA,60,F,Premium,9876.27,0.00019987931782886357
GM03125,69,16,6297.780000000001,3,4,4,344,11,Potential Loyalists,North America,37,M,Standard,4251.29,0.00019204422675130541
GM03126,24,19,15412.16,5,5,5,555,15,Champions,North America,37,M,Premium,10490.61,5.077321930459255e-06
GM03127,28,5,1150.1,5,2,2,522,9,Recent Customers,North America,38,M,Budget,787.31,8.518466685446839e-06
GM03128,37,23,30526.95,4,5,5,455,14,Champions,Central Asia,35,F,Premium,20050.09,2.2455512041849667e-05
GM03129,63,6,2376.49,3,2,2,322,7,Potential Loyalists,Southeast Asia,67,Other,Standard,1540.85,0.00016887351039794078
GM03130,113,12,5639.01,2,3,3,233,8,Potential Loyalists,North America,27,M,Standard,3945.01,0.0065431783419303245
GM03131,183,3,1011.6500000000001,2,1,2,212,5,Potential Loyalists,North America,51,M,Standard,685.9,0.7132423280407206
GM03132,56,7,863.7,4,2,2,422,8,Recent Customers,North America,43,F,Budget,549.35,8.247963354600722e-05
GM03133,38,4,625.9,4,1,1,411,6,Recent Customers,Southeast Asia,47,F,Budget,397.16,1.8723095393362758e-05
GM03134,54,2,140.34,4,1,1,411,6,Recent Customers,MENA,26,M,Budget,85.33,8.826935539885725e-05
GM03135,257,10,3922.64,1,3,3,133,7,Potential Loyalists,Europe,63,F,Standard,2820.46,0.9991137801475338
GM03136,238,7,884.4000000000001,1,2,2,122,5,Potential Loyalists,North America,68,F,Budget,618.51,0.9959141309623155
GM03137,77,13,5457.07,3,4,3,343,10,Potential Loyalists,North America,48,M,Standard,3752.77,0.00034262009384719523
GM03138,327,6,1298.04,1,2,2,122,5,Potential Loyalists,North America,59,F,Budget,907.05,0.9999967002926119
GM03139,105,10,2581.35,2,3,2,232,7,Potential Loyalists,MENA,21,F,Standard,1765.46,0.0042082087177894795
GM03140,40,16,4548.110000000001,4,4,3,443,11,Loyal Customers,Central Asia,23,F,Standard,3017.21,1.8024318428787704e-05
GM03141,46,10,3904.55,4,3,3,433,10,Loyal Customers,MENA,31,M,Standard,2655.17,2.9504172248258365e-05
GM03142,141,11,4352.32,2,3,3,233,8,Potential Loyalists,Southeast Asia,21,M,Standard,3120.38,0.06359706033060536
GM03143,108,3,566.8,2,1,1,211,4,Potential Loyalists,North America,43,M,Budget,387.45,0.006361367791060318
GM03144,589,3,372.26,1,1,1,111,3,Lost,MENA,64,M,Budget,270.73,0.9999999999999989
GM03145,49,16,8590.43,4,4,4,444,12,Loyal Customers,Europe,65,F,Standard,5996.22,3.648266965560945e-05
GM03146,25,17,9501.41,5,4,4,544,13,Champions,Europe,56,F,Standard,6343.03,5.6901097575245595e-06
